url	first_seen	portal	title	company	status	location
https://nuro.ai/careersitem?gh_jid=5434059	2026-07-06	greenhouse-api	Machine Learning Research Scientist, Behavior Planning and Prediction	Nuro	added	Mountain View, California (HQ)
https://nuro.ai/careersitem?gh_jid=5416913	2026-07-06	greenhouse-api	Machine Learning Research Scientist: Generative Modeling for Planning	Nuro	added	Mountain View, California (HQ)
https://nuro.ai/careersitem?gh_jid=7439020	2026-07-06	greenhouse-api	ML Research Scientist, Prediction & Smart Agents	Nuro	added	Mountain View, California (HQ)
https://nuro.ai/careersitem?gh_jid=7095296	2026-07-06	greenhouse-api	Senior ML Research Scientist, End-to-End Autonomous Driving	Nuro	added	Mountain View, California (HQ)
https://nuro.ai/careersitem?gh_jid=7389868	2026-07-06	greenhouse-api	Senior Software Engineer, Perception ML Data	Nuro	added	Mountain View, California (HQ)
https://nuro.ai/careersitem?gh_jid=5401358	2026-07-06	greenhouse-api	Senior Software Engineer, Simulation	Nuro	added	Mountain View, California (HQ)
https://nuro.ai/careersitem?gh_jid=6621871	2026-07-06	greenhouse-api	Senior/Staff Engineer, Machine Learning - Online Mapping	Nuro	added	Mountain View, California (HQ)
https://nuro.ai/careersitem?gh_jid=6121565	2026-07-06	greenhouse-api	Senior/Staff Machine Learning Research Scientist: Generative Modeling for Planning	Nuro	added	Mountain View, California (HQ)
https://nuro.ai/careersitem?gh_jid=7736012	2026-07-06	greenhouse-api	Sr. Software Engineer, Perception Data Infrastructure	Nuro	added	Mountain View, California (HQ)
https://nuro.ai/careersitem?gh_jid=7963886	2026-07-06	greenhouse-api	Technical Lead, Evaluation Infrastructure	Nuro	added	Mountain View, California (HQ)
https://nuro.ai/careersitem?gh_jid=7387173	2026-07-06	greenhouse-api	Technical Lead Manager, Autonomy Evaluation and Intelligence	Nuro	added	Mountain View, California (HQ)
https://aurora.tech/jobs/8571285002?gh_jid=8571285002	2026-07-06	greenhouse-api	Applied Researcher	Aurora	added	San Francisco, California
https://aurora.tech/jobs/8541112002?gh_jid=8541112002	2026-07-06	greenhouse-api	Director, Organizational Safety	Aurora	added	Pittsburgh, Pennsylvania
https://aurora.tech/jobs/8541165002?gh_jid=8541165002	2026-07-06	greenhouse-api	Environmental Health & Safety Specialist II	Aurora	added	Mountain View, California
https://aurora.tech/jobs/8360046002?gh_jid=8360046002	2026-07-06	greenhouse-api	Machine Learning Engineering TL, Behavior Planning	Aurora	added	Mountain View, California
https://aurora.tech/jobs/8284188002?gh_jid=8284188002	2026-07-06	greenhouse-api	Staff Safety Data Scientist, Safety Analysis	Aurora	added	Pittsburgh, Pennsylvania
https://aurora.tech/jobs/8571624002?gh_jid=8571624002	2026-07-06	greenhouse-api	Staff Software Engineer, Deep Learning Acceleration	Aurora	added	San Francisco, California
https://boards.greenhouse.io/andurilindustries/jobs/4768437007?gh_jid=4768437007	2026-07-06	greenhouse-api	Analytics Engineer, Test & Evaluation	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5015755007?gh_jid=5015755007	2026-07-06	greenhouse-api	Environmental Health & Safety, Associate Manager	Anduril	added	McHenry, Mississippi, United States
https://boards.greenhouse.io/andurilindustries/jobs/5082537007?gh_jid=5082537007	2026-07-06	greenhouse-api	Explosives System Safety Engineer	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5164952007?gh_jid=5164952007	2026-07-06	greenhouse-api	Functional Safety Engineer	Anduril	added	McHenry, Mississippi, United States
https://boards.greenhouse.io/andurilindustries/jobs/5154234007?gh_jid=5154234007	2026-07-06	greenhouse-api	HPC Systems Engineer, Modeling & Simulation	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5108276007?gh_jid=5108276007	2026-07-06	greenhouse-api	Industrial Engineer, Production Controls & Simulation	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/4998882007?gh_jid=4998882007	2026-07-06	greenhouse-api	Machine Learning Research Engineer	Anduril	added	Washington, District of Columbia, United States
https://boards.greenhouse.io/andurilindustries/jobs/5023708007?gh_jid=5023708007	2026-07-06	greenhouse-api	Manager, CUAS Systems Safety Engineering	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/4955741007?gh_jid=4955741007	2026-07-06	greenhouse-api	Manager, Missiles System Safety Engineering	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5175793007?gh_jid=5175793007	2026-07-06	greenhouse-api	Modeling and Simulation Engineer, Space	Anduril	added	El Segundo, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5156779007?gh_jid=5156779007	2026-07-06	greenhouse-api	Modeling, Simulation & Analysis (MSA) Engineer - HITL Focus	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/4777086007?gh_jid=4777086007	2026-07-06	greenhouse-api	Modeling, Simulation and Analysis Engineer, Air Dominance & Strike	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5035828007?gh_jid=5035828007	2026-07-06	greenhouse-api	Modeling, Simulation and Analysis Engineer - Air Dominance & Strike - Advanced Effects	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5151287007?gh_jid=5151287007	2026-07-06	greenhouse-api	Perception Engineer, Machine Learning	Anduril	added	Seattle, Washington, United States
https://boards.greenhouse.io/andurilindustries/jobs/5174111007?gh_jid=5174111007	2026-07-06	greenhouse-api	Program Manager, Advanced Threat Simulation (Active Clearance)	Anduril	added	Washington, District of Columbia, United States
https://boards.greenhouse.io/andurilindustries/jobs/5129327007?gh_jid=5129327007	2026-07-06	greenhouse-api	Program Manager, Safety and Standards	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5148317007?gh_jid=5148317007	2026-07-06	greenhouse-api	Program Manager, Standards & Safety - Maritime	Anduril	added	Quincy, Massachusetts, United States
https://boards.greenhouse.io/andurilindustries/jobs/5178392007?gh_jid=5178392007	2026-07-06	greenhouse-api	Research Scientist	Anduril	added	Huntsville, Alabama, United States
https://boards.greenhouse.io/andurilindustries/jobs/5178310007?gh_jid=5178310007	2026-07-06	greenhouse-api	Research Scientist, Battlespace Awareness	Anduril	added	Broomfield, Colorado, United States
https://boards.greenhouse.io/andurilindustries/jobs/5178314007?gh_jid=5178314007	2026-07-06	greenhouse-api	Research Scientist, Battlespace Awarenss	Anduril	added	Waltham, Massachusetts, United States
https://boards.greenhouse.io/andurilindustries/jobs/5179580007?gh_jid=5179580007	2026-07-06	greenhouse-api	Robotics Software Engineer	Anduril	added	Boston, Massachusetts, United States
https://boards.greenhouse.io/andurilindustries/jobs/4674090007?gh_jid=4674090007	2026-07-06	greenhouse-api	Robotics Software Engineer, Air Vehicle Autonomy	Anduril	added	Seattle, Washington, United States
https://boards.greenhouse.io/andurilindustries/jobs/5121816007?gh_jid=5121816007	2026-07-06	greenhouse-api	Robotics Software Engineer, Behaviors	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5047469007?gh_jid=5047469007	2026-07-06	greenhouse-api	Robotics Software Engineer, Maneuver Dominance	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5051580007?gh_jid=5051580007	2026-07-06	greenhouse-api	Robotics Software Engineer, Maritime	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5096506007?gh_jid=5096506007	2026-07-06	greenhouse-api	Robotics Software Engineer, Sensor Integration	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/4672892007?gh_jid=4672892007	2026-07-06	greenhouse-api	Robotics Software Engineer, Vehicle Software	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5083521007?gh_jid=5083521007	2026-07-06	greenhouse-api	Robotics Software Engineer, Verification & Validation	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5100344007?gh_jid=5100344007	2026-07-06	greenhouse-api	Robotics Software Integration Engineer, Mission Autonomy	Anduril	added	Costa Mesa, California, United States; Seattle, Washington, United States
https://boards.greenhouse.io/andurilindustries/jobs/5179750007?gh_jid=5179750007	2026-07-06	greenhouse-api	Senior Advanced Research Scientist	Anduril	added	Broomfield, Colorado, United States; Fort Collins, Colorado, United States
https://boards.greenhouse.io/andurilindustries/jobs/4588656007?gh_jid=4588656007	2026-07-06	greenhouse-api	Senior GNC Engineer, Robotics	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/4927589007?gh_jid=4927589007	2026-07-06	greenhouse-api	Senior Machine Learning Engineer, Sentry Tower	Anduril	added	Irvine, California, United States; Remote
https://boards.greenhouse.io/andurilindustries/jobs/5175794007?gh_jid=5175794007	2026-07-06	greenhouse-api	Senior Modeling and Simulation Engineer, Space	Anduril	added	El Segundo, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/4777387007?gh_jid=4777387007	2026-07-06	greenhouse-api	Senior Modeling, Simulation and Analysis Engineer, Air Dominance & Strike	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5037174007?gh_jid=5037174007	2026-07-06	greenhouse-api	Senior Modeling, Simulation and Analysis Engineer - Air Dominance & Strike - Advanced Effects	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5178398007?gh_jid=5178398007	2026-07-06	greenhouse-api	Senior Research Scientist	Anduril	added	Fort Collins, Colorado, United States
https://boards.greenhouse.io/andurilindustries/jobs/5178401007?gh_jid=5178401007	2026-07-06	greenhouse-api	Senior Research Scientist	Anduril	added	Broomfield, Colorado, United States
https://boards.greenhouse.io/andurilindustries/jobs/5178340007?gh_jid=5178340007	2026-07-06	greenhouse-api	Senior Research Scientist, Battlespace Awareness	Anduril	added	Broomfield, Colorado, United States
https://boards.greenhouse.io/andurilindustries/jobs/5178342007?gh_jid=5178342007	2026-07-06	greenhouse-api	Senior Research Scientist, Battlespace Awareness	Anduril	added	Waltham, Massachusetts, United States
https://boards.greenhouse.io/andurilindustries/jobs/5040554007?gh_jid=5040554007	2026-07-06	greenhouse-api	Senior Robotics Engineer, Manufacturing Automation	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5074293007?gh_jid=5074293007	2026-07-06	greenhouse-api	Senior Robotics Software Engineer	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5047323007?gh_jid=5047323007	2026-07-06	greenhouse-api	Senior Robotics Software Engineer, Maritime	Anduril	added	Boston, Massachusetts, United States
https://boards.greenhouse.io/andurilindustries/jobs/5160042007?gh_jid=5160042007	2026-07-06	greenhouse-api	Senior Robotics Software Engineer, Sensor Fusion	Anduril	added	Costa Mesa, California, United States; Washington, District of Columbia, United States
https://boards.greenhouse.io/andurilindustries/jobs/4927598007?gh_jid=4927598007	2026-07-06	greenhouse-api	Senior Robotics Software Engineer, Sentry Tower	Anduril	added	Irvine, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/4926677007?gh_jid=4926677007	2026-07-06	greenhouse-api	Senior Robotics Software Engineer, Vehicle Software	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5124926007?gh_jid=5124926007	2026-07-06	greenhouse-api	Senior Software Engineer, Perception	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5009095007?gh_jid=5009095007	2026-07-06	greenhouse-api	Senior Software Engineer, Robotics	Anduril	added	Irvine, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/4932882007?gh_jid=4932882007	2026-07-06	greenhouse-api	Senior Software Engineer, Robotics	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5178118007?gh_jid=5178118007	2026-07-06	greenhouse-api	Senior Software Engineer, Robotics Tracking and Fusion	Anduril	added	Waltham, Massachusetts, United States
https://boards.greenhouse.io/andurilindustries/jobs/5124091007?gh_jid=5124091007	2026-07-06	greenhouse-api	Senior Software Engineer, Simulation Integrations	Anduril	added	Seattle, Washington, United States
https://boards.greenhouse.io/andurilindustries/jobs/5088646007?gh_jid=5088646007	2026-07-06	greenhouse-api	Senior Software Engineer, Simulation Platform	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5158066007?gh_jid=5158066007	2026-07-06	greenhouse-api	Senior System Safety Engineer	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/4925059007?gh_jid=4925059007	2026-07-06	greenhouse-api	Senior Technical Program Manager, Hardware Robotics, Air Dominance & Strike	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5147145007?gh_jid=5147145007	2026-07-06	greenhouse-api	Senior Test and Evaluation Engineer - Mission Autonomy	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5102501007?gh_jid=5102501007	2026-07-06	greenhouse-api	Senior Test & Evaluation Engineer, Cyber	Anduril	added	Costa Mesa, California, United States; Reston, Virginia, United States
https://boards.greenhouse.io/andurilindustries/jobs/5109708007?gh_jid=5109708007	2026-07-06	greenhouse-api	Senior Test & Evaluation Engineer, Titan	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5174717007?gh_jid=5174717007	2026-07-06	greenhouse-api	Software Engineer, Agent Platform	Anduril	added	Washington, District of Columbia, United States
https://boards.greenhouse.io/andurilindustries/jobs/5145750007?gh_jid=5145750007	2026-07-06	greenhouse-api	Software Engineer, Modeling and Simulation, Space	Anduril	added	Colorado Springs, Colorado, United States
https://boards.greenhouse.io/andurilindustries/jobs/5062357007?gh_jid=5062357007	2026-07-06	greenhouse-api	Software Engineer - Modeling & Simulation	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5165250007?gh_jid=5165250007	2026-07-06	greenhouse-api	Software Engineer, Perception	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5102393007?gh_jid=5102393007	2026-07-06	greenhouse-api	Software Engineer, Robotics	Anduril	added	Irvine, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5178116007?gh_jid=5178116007	2026-07-06	greenhouse-api	Software Engineer, Robotics Tracking and Fusion	Anduril	added	Washington, District of Columbia, United States
https://boards.greenhouse.io/andurilindustries/jobs/5160996007?gh_jid=5160996007	2026-07-06	greenhouse-api	Software Engineer, Sensor Simulation	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5120382007?gh_jid=5120382007	2026-07-06	greenhouse-api	Software Engineer - Simulation Fidelity	Anduril	added	Seattle, Washington, United States
https://boards.greenhouse.io/andurilindustries/jobs/5120250007?gh_jid=5120250007	2026-07-06	greenhouse-api	Software Engineer - Simulation Integrations	Anduril	added	Seattle, Washington, United States
https://boards.greenhouse.io/andurilindustries/jobs/5169881007?gh_jid=5169881007	2026-07-06	greenhouse-api	Space Special Projects, Research Scientist	Anduril	added	Reston, Virginia, United States
https://boards.greenhouse.io/andurilindustries/jobs/4995797007?gh_jid=4995797007	2026-07-06	greenhouse-api	Staff Machine Learning/MLOps Engineer	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5175202007?gh_jid=5175202007	2026-07-06	greenhouse-api	Staff Red Team Engineer, Discovery	Anduril	added	Washington, District of Columbia, United States
https://boards.greenhouse.io/andurilindustries/jobs/5154528007?gh_jid=5154528007	2026-07-06	greenhouse-api	Staff Robotics Engineer, Manufacturing Automation	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5179585007?gh_jid=5179585007	2026-07-06	greenhouse-api	Staff Robotics Software Engineer	Anduril	added	Boston, Massachusetts, United States
https://boards.greenhouse.io/andurilindustries/jobs/4946496007?gh_jid=4946496007	2026-07-06	greenhouse-api	Staff Robotics Software Engineer, Air Vehicle Autonomy	Anduril	added	Costa Mesa, California, United States; Washington, District of Columbia, United States
https://boards.greenhouse.io/andurilindustries/jobs/5051595007?gh_jid=5051595007	2026-07-06	greenhouse-api	Staff Robotics Software Engineer, Maritime	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/4932363007?gh_jid=4932363007	2026-07-06	greenhouse-api	Staff Software Engineer, Robotics	Anduril	added	Irvine, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5023706007?gh_jid=5023706007	2026-07-06	greenhouse-api	Staff Software Safety Engineer	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5158758007?gh_jid=5158758007	2026-07-06	greenhouse-api	Staff System Safety Engineer	Anduril	added	Atlanta, Georgia, United States
https://boards.greenhouse.io/andurilindustries/jobs/4695037007?gh_jid=4695037007	2026-07-06	greenhouse-api	Staff Technical Program Manager, Hardware Robotics, Air Dominance & Strike	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5158195007?gh_jid=5158195007	2026-07-06	greenhouse-api	Systems Safety Engineer	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5145913007?gh_jid=5145913007	2026-07-06	greenhouse-api	Test and Evaluation Engineer - Mission Autonomy	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5169054007?gh_jid=5169054007	2026-07-06	greenhouse-api	Test & Evaluation Engineer	Anduril	added	Quincy, Massachusetts, United States
https://boards.greenhouse.io/andurilindustries/jobs/5147719007?gh_jid=5147719007	2026-07-06	greenhouse-api	Test & Evaluation Engineer, Imaging	Anduril	added	Boulder, Colorado, United States
https://boards.greenhouse.io/andurilindustries/jobs/5095377007?gh_jid=5095377007	2026-07-06	greenhouse-api	Test & Evaluation Systems Integrator - Mission Autonomy	Anduril	added	San Clemente, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5091048007?gh_jid=5091048007	2026-07-06	greenhouse-api	Training Simulation Engineer	Anduril	added	Costa Mesa, California, United States
https://boards.greenhouse.io/andurilindustries/jobs/5087125007?gh_jid=5087125007	2026-07-06	greenhouse-api	Warhead Design Engineer - Modeling & Simulation	Anduril	added	Costa Mesa, California, United States
https://jobs.ashbyhq.com/cognition/72d3db28-07d3-4c28-b49f-1bdf6e8e0f10	2026-07-06	ashby-api	Research, Post-Training	Cognition	added	San Francisco
https://jobs.ashbyhq.com/cognition/811c3f5a-b26d-4162-b49b-93890a91794d	2026-07-06	ashby-api	Applied AI Engineer	Cognition	added	San Francisco · New York City · United States · London · United Kingdom
https://jobs.ashbyhq.com/cognition/b6f96827-ce14-44f4-98fa-b1b8640858b6	2026-07-06	ashby-api	Research Engineer, Infrastructure	Cognition	added	San Francisco
https://jobs.lever.co/mistral/a73cb128-b07e-437c-b82d-57b06661c52b	2026-07-06	lever-api	Applied AI, Forward Deployed Machine Learning Engineer - Montreal	Mistral AI	added	Montreal
https://jobs.lever.co/mistral/0b476d3a-5f0c-4dda-9a5e-bd5ed8515328	2026-07-06	lever-api	Applied AI, Forward Deployed Machine Learning Engineer - Palo Alto	Mistral AI	added	Palo Alto
https://jobs.lever.co/mistral/ebfdc0da-13fd-4ae9-9861-bedb5ff493ea	2026-07-06	lever-api	Applied AI, Technical Lead - Forward Deployed AI Engineer	Mistral AI	added	New York
https://jobs.lever.co/mistral/042d7b29-279b-48e2-a44b-c7bdc3180dab	2026-07-06	lever-api	Applied AI, Technical Lead, Forward Deployed AI Engineer - Montreal	Mistral AI	added	Montreal
https://jobs.lever.co/mistral/37f53ee5-dd88-43e3-be6a-70e3db159c8f	2026-07-06	lever-api	Research Engineer, Data Infrastructure	Mistral AI	added	Palo Alto
https://jobs.lever.co/mistral/bada0014-0f32-4370-b55f-81c5595c7339	2026-07-06	lever-api	Research Engineer, Machine Learning	Mistral AI	added	Palo Alto
https://jobs.lever.co/zoox/9ab192af-3480-40a7-9ff3-f81061ac6301	2026-07-06	lever-api	Data Scientist - Perception Verification and Validation	Zoox	added	Boston, MA
https://jobs.lever.co/zoox/8664c340-71df-4803-a91e-c2d3d289f019	2026-07-06	lever-api	Senior Data Scientist - Data for Perception Machine Learning	Zoox	added	Boston, MA
https://jobs.lever.co/zoox/1ff0f89b-77ec-4e86-927e-7098c377581f	2026-07-06	lever-api	Senior Staff Machine Learning Engineer - Perception	Zoox	added	Boston, MA
https://www.amazon.jobs/en/jobs/10454097/applied-scientist-safe-rl-robotics-saf-lab	2026-07-06	amazon-api	Applied Scientist, Safe RL, Robotics, SAF Lab	Amazon.com Services LLC	added	Pasadena, California, USA
https://www.amazon.jobs/en/jobs/10433379/member-of-technical-staff-science-frontier-ai-robotics-far	2026-07-06	amazon-api	Member of Technical Staff - Science, Frontier AI & Robotics (FAR)	Amazon.com Services LLC	added	San Francisco, California, USA
https://www.amazon.jobs/en/jobs/10434789/applied-scientist-ml-and-robotics	2026-07-06	amazon-api	Applied Scientist - ML and Robotics	Amazon.com Services LLC	added	North Reading, Massachusetts, USA
https://www.amazon.jobs/en/jobs/10424277/member-of-technical-staff-hardware-science-frontier-ai-robotics-far	2026-07-06	amazon-api	Member Of Technical Staff - Hardware Science, Frontier AI & Robotics (FAR)	Amazon.com Services LLC	added	San Francisco, California, USA
https://www.amazon.jobs/en/jobs/10421569/robotics-ai-motor-control-scientist-fauna	2026-07-06	amazon-api	Robotics/AI Motor Control Scientist, Fauna	Amazon.com Services LLC	added	New York, New York, USA
https://www.amazon.jobs/en/jobs/10418413/member-of-technical-staff-robot-manipulation-learning-frontier-ai-robotics	2026-07-06	amazon-api	Member of Technical Staff - Robot Manipulation & Learning, Frontier AI Robotics	Amazon.com Services LLC	added	San Francisco, California, USA
https://www.amazon.jobs/en/jobs/10398955/sr-sde-robot-manipulation-learning-frontier-ai-robotics	2026-07-06	amazon-api	Sr. SDE - Robot Manipulation & Learning, Frontier AI Robotics	Amazon.com Services LLC	added	San Francisco, California, USA
https://www.amazon.jobs/en/jobs/10456549/software-development-engineer-robotics-simulation-amazon-robotics-r-d	2026-07-06	amazon-api	Software Development Engineer - Robotics Simulation, Amazon Robotics R&D	Amazon.com Services LLC	added	Boston, Massachusetts, USA
https://www.amazon.jobs/en/jobs/10456541/software-development-engineer-infrastructure-for-simulation-and-science	2026-07-06	amazon-api	Software Development Engineer, Infrastructure for Simulation and Science	Amazon.com Services LLC	added	Westboro, Wisconsin, USA
https://www.amazon.jobs/en/jobs/10416476/sr-applied-scientist-robotics-simulation-amazon-robotics-r-d	2026-07-06	amazon-api	Sr Applied Scientist - Robotics Simulation, Amazon Robotics R&D	Amazon.com Services LLC	added	Westboro, Wisconsin, USA
https://weworkremotely.com/remote-jobs/dataannotation-tech-ft-pt-remote-ai-prompt-engineering-evaluation-will-train	2026-07-06	weworkremotely-api	FT/PT Remote AI Prompt Engineering & Evaluation - Will Train	DataAnnotation.tech	added	USA Only
https://remoteOK.com/remote-jobs/remote-senior-ai-engineer-architect-lemon-io-1134396	2026-07-06	remoteok-api	Senior AI Engineer Architect	Lemon.io	added	
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Physics-Machine-Learning-Engineer---CAE_JR2012866	2026-07-06	workday-api	Senior Physics-Machine Learning Engineer - CAE	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Robotics-Software-Engineer---Robot-Simulation-and-Benchmarking_JR2020637	2026-07-06	workday-api	Robotics Software Engineer - Robot Simulation and Benchmarking	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Applied-Research-Scientist_JR2020724	2026-07-06	workday-api	Senior Applied Research Scientist	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-SOCD-Applied-AI-Engineer_JR2020550	2026-07-06	workday-api	Senior SOCD Applied AI Engineer	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Applied-LLM-Engineer--AI---Chip-Design_JR1989138	2026-07-06	workday-api	Senior Software Engineer - Agentic AI	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Deep-Learning-Product-Research-Engineer---Product-Innovation_JR2019404	2026-07-06	workday-api	Deep Learning Product Research Engineer - Product Innovation	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Deep-Learning-Product-Research-Engineer_JR2019482	2026-07-06	workday-api	Deep Learning Product Research Engineer	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Applied-AI-Researcher--Digital-Biology_JR2018564	2026-07-06	workday-api	Senior Applied AI Researcher, Digital Biology	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Manager--Robotics-Quality-Assurance_JR2003248	2026-07-06	workday-api	Senior Manager, Robotics Quality Assurance	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Manager--Agentic-AI_JR2001693	2026-07-06	workday-api	Senior Software Manager, Agentic AI	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Offensive-Hardware-Security-Researcher_JR2016209	2026-07-06	workday-api	Offensive Hardware Security Researcher	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Applied-AI-Engineer--Product-Simulation_JR2018441	2026-07-06	workday-api	Senior Applied AI Engineer, Product Simulation	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Robotics-Systems-Engineer---Neural-Reconstruction-and-Real2Sim-Applications_JR2020173	2026-07-06	workday-api	Senior Robotics Systems Engineer - Neural Reconstruction and Real2Sim Applications	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Deep-Learning-Performance-Architect_JR2020181-1	2026-07-06	workday-api	Senior Deep Learning Performance Architect	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Infrastructure-Software-Engineer--Deep-Learning-Libraries_JR2020105	2026-07-06	workday-api	Senior Infrastructure Software Engineer, Deep Learning Libraries	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Engineering-Manager--LLM-Performance_JR2019950	2026-07-06	workday-api	Engineering Manager, LLM Performance	NVIDIA	added	US, CA, Santa Clara
